title,price,link,category,storage,average_price,median_price
iPhone 13 pro Max 128gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=373037697,Pro Max,128GB,6019.27,6000.00
iPhone 12 Pro Max 256 gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372988881,Pro Max,256GB,5313.33,5200.00
iPhone 13 pro,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372980770,Pro,Unknown,5895.92,5750.00
iPhone 12 Pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372771184,Pro Max,Unknown,5453.45,5500.00
Pent brukt iPhone 12 pro!,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372757459,Pro,Unknown,5250.00,5250.00
iPhone 13 Pro Max 128 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372738843,Pro Max,128GB,6019.27,6000.00
iPhone 13 - 128gb - hvit,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372692808,Regular,128GB,4671.25,5390.00
iPhone 13 256 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372582663,Regular,256GB,5100.00,5000.00
iPhone 13 pro 128 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372483323,Pro,128GB,5839.25,5500.00
iPhone 13 pro 256gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372444723,Pro,256GB,5975.74,6000.00
iPhone 13 pro 128GB sierrablå,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372339819,Pro,128GB,5839.25,5500.00
iPhone 13 rosa,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372321083,Regular,Unknown,4788.55,5000.00
iPhone 14 pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372073072,Pro Max,Unknown,9129.35,8990.00
Ubrukt iPhone 12,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372004275,Regular,Unknown,5099.95,5000.00
iPhone 13pro,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=372002340,Pro,Unknown,5000.00,5000.00
iPhone 13 Pro 128GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371990347,Pro,128GB,5839.25,5500.00
Brukt iPhone 12 med 2 års garanti,3900,https://www.finn.no/bap/webstore/ad.html?finnkode=305606275,Regular,Unknown,5099.95,5000.00
iPhone 12 Pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371836466,Pro Max,Unknown,5453.45,5500.00
iPhone 12 pro max 256gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371711587,Pro Max,256GB,5313.33,5200.00
iPhone 13 Pro,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371438325,Pro,Unknown,5895.92,5750.00
iPhone 12 Pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371230321,Pro Max,Unknown,5453.45,5500.00
iPhone 12 Pro Max - 256 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371180089,Pro Max,256GB,5313.33,5200.00
iPhone 13 Pro 256 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=371035659,Pro,256GB,5975.74,6000.00
Ny iPhone 12,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370951582,Regular,Unknown,5099.95,5000.00
iPhone 12 Pro Max Pacific Blue,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370828712,Pro Max,Unknown,5453.45,5500.00
iPhone 13 pro 128 gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370656544,Pro,128GB,5839.25,5500.00
iPhone 12,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=368542227,Regular,Unknown,2613.59,2500.00
iPhone 11 256GB med ladeledning OG airpods.,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370565631,Regular,256GB,3749.50,3749.50
iPhone 12 128gb,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369404905,Regular,128GB,2975.00,2350.00
iPhone 13 Pro 128GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370519276,Pro,128GB,5839.25,5500.00
Apple iPhone 12 Pro 256 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370496949,Pro,256GB,7092.60,7000.00
iPhone 12 Pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370381148,Pro Max,Unknown,5453.45,5500.00
iPhone 14 Pro,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=358806871,Pro,Unknown,7482.00,7450.00
iPhone 13,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=370195153,Regular,Unknown,4788.55,5000.00
iPhone 12 helt ny!,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369920031,Regular,Unknown,2613.59,2500.00
iPhone 13,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369847519,Regular,Unknown,4788.55,5000.00
iPhone 12 Pro 256 GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369821110,Pro,256GB,5306.12,5500.00
iPhone 13 PRO,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369743407,Pro,Unknown,5895.92,5750.00
iPhone 13pro 256GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=369556181,Pro,256GB,5250.00,5250.00
Brukt iPhone 13 - 2 års garanti og 1-3 dagers levering,5790,https://www.finn.no/bap/webstore/ad.html?finnkode=305607320,Regular,Unknown,5099.95,5000.00
iPhone 13,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=368666062,Regular,Unknown,4788.55,5000.00
iPhone 11,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=367593903,Regular,Unknown,2029.98,2000.00
Siste bud iPhone 13,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=366855670,Regular,Unknown,5000.00,5000.00
iPhone 12 256GB,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=366839290,Regular,256GB,3749.50,3749.50
iPhone 12 pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=366256032,Pro Max,Unknown,5453.45,5500.00
iPhone 13 Pro,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=365841170,Pro,Unknown,5895.92,5750.00
iPhone 13 pro max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=346488962,Pro Max,Unknown,6623.42,6500.00
iPhone 12 Pro Max,5000,https://www.finn.no/bap/forsale/ad.html?finnkode=365704334,Pro Max,Unknown,5453.45,5500.00
iPhone 12 Pro 128GB Pacific Blue,4999,https://www.finn.no/bap/forsale/ad.html?finnkode=373588373,Pro,128GB,5474.88,5500.00
iPhone 14 - 128GB (2022).,4999,https://www.finn.no/bap/forsale/ad.html?finnkode=373559727,Regular,128GB,6336.27,6250.00
Pent brukt iPhone 13 - 99% batterikapasitet!,4999,https://www.finn.no/recommerce/forsale/item/373545228,Regular,Unknown,3099.50,3099.50
iPhone 13 Pro - 256GB,4999,https://www.finn.no/bap/forsale/ad.html?finnkode=373460643,Pro,256GB,5975.74,6000.00
📱iPhone 14 128 GB,4999,https://www.finn.no/bap/forsale/ad.html?finnkode=373178165,Regular,128GB,6336.27,6250.00
Strøken iPhone 13 Pro! (256gb),4999,https://www.finn.no/bap/forsale/ad.html?finnkode=373082089,Pro,256GB,7092.60,7000.00
iPhone 12 pro Max 128 GB,4999,https://www.finn.no/bap/forsale/ad.html?finnkode=371493179,Pro Max,128GB,5258.17,5025.00
iPhone 13 Pro 512 GB ( Alpine Green ),8000,https://www.finn.no/recommerce/forsale/item/374711419,Pro,512GB,7223.75,7700.00
iPhone 16 pro Max 1 tb,22500,https://www.finn.no/recommerce/forsale/item/374518417,Pro Max,Unknown,19125.00,19250.00
UÅPNET iPhone 16 Pro Max 256GB SANDFARGET TITAN,19990,https://www.finn.no/bap/forsale/ad.html?finnkode=371741803,Pro Max,256GB,10660.50,11500.00
iPhone 16 Pro Max - Forhåndsbestilt,19500,https://www.finn.no/bap/forsale/ad.html?finnkode=372251439,Pro Max,Unknown,19125.00,19250.00
iPhone 16 Pro Max sort,19000,https://www.finn.no/recommerce/forsale/item/374741637,Pro Max,Unknown,19125.00,19250.00
iPhone 16 Pro 1T,19000,https://www.finn.no/recommerce/forsale/item/373950390,Pro,Unknown,15923.62,15700.00
iPhone 15 Pro Max,19000,https://www.finn.no/bap/forsale/ad.html?finnkode=371504009,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro Max 1 TB,18500,https://www.finn.no/bap/forsale/ad.html?finnkode=368223192,Pro Max,Unknown,12800.44,13000.00
iPhone 16 pro Max 512gb i titan silver,18000,https://www.finn.no/recommerce/forsale/item/374375251,Pro Max,512GB,18000.00,18000.00
iPhone 15 pro Max 256 gb med apple watch ultra 2,18000,https://www.finn.no/bap/forsale/ad.html?finnkode=372915951,Pro Max,256GB,12641.51,12500.00
iPhone 16 Pro Max · 256 GB · Sandfarget titan,17990,https://www.finn.no/bap/forsale/ad.html?finnkode=372320913,Pro Max,256GB,16836.25,16500.00
iPhone 14 pro Max 1TB,17900,https://www.finn.no/bap/forsale/ad.html?finnkode=371539369,Pro Max,Unknown,9129.35,8990.00
iPhone 15 Pro Max | 1TB | Titanium,17900,https://www.finn.no/bap/forsale/ad.html?finnkode=369530556,Pro Max,Unknown,12800.44,13000.00
iPhone 16 Pro Max 256gb UÅPNET,17700,https://www.finn.no/bap/forsale/ad.html?finnkode=373257545,Pro Max,256GB,16836.25,16500.00
iPhone 16 pro 1T,17500,https://www.finn.no/recommerce/forsale/item/374332575,Pro,Unknown,15923.62,15700.00
iPhone 16 Pro Max 256GB sandfarget,,https://www.finn.no/recommerce/forsale/item/374368886,Pro Max,256GB,16836.25,16500.00
Uåpnet iPhone 16 Pro Max 256gb Svart Titan,17000,https://www.finn.no/bap/forsale/ad.html?finnkode=373312996,Pro Max,256GB,10660.50,11500.00
iPhone 16 Pro byttes Mot Samsung Galaxy Book 3 Pro 16 Pc,16990,https://www.finn.no/bap/forsale/ad.html?finnkode=370025134,Pro,Unknown,15923.62,15700.00
Fabrikkny iPhone 14 Pro Max 1TB,16900,https://www.finn.no/bap/forsale/ad.html?finnkode=372066398,Pro Max,Unknown,9373.46,9749.50
Appel Watch og iPhone 15 pro Max 265 gb,16800,https://www.finn.no/bap/forsale/ad.html?finnkode=373972579,Pro Max,256GB,16800.00,16800.00
iPhone 15 Pro Max,16500,https://www.finn.no/recommerce/forsale/item/374668859,Pro Max,Unknown,12800.44,13000.00
iPhone 14 pro max 512gb med tilbehør pent brukt,16500,https://www.finn.no/recommerce/forsale/item/336567490,Pro Max,512GB,10450.00,10000.00
iPhone 16 Pro Max (sort titan 256GB),16500,https://www.finn.no/recommerce/forsale/item/373658024,Pro Max,256GB,16836.25,16500.00
iPhone 15 Pro Max 1Tb,16500,https://www.finn.no/bap/forsale/ad.html?finnkode=366717274,Pro Max,Unknown,12800.44,13000.00
Brukt iPhone 14 Pro Max - 2 års garanti,9999,https://www.finn.no/bap/webstore/ad.html?finnkode=338230883,Pro Max,Unknown,9373.46,9749.50
Helt ny nesten ubrukt iPhone 16 pro 256  svart titan,16000,https://www.finn.no/recommerce/forsale/item/374766461,Pro,Unknown,11500.00,11500.00
iPhone 16 pro naturlig titan 1tb,16000,https://www.finn.no/recommerce/forsale/item/374178540,Pro,Unknown,15923.62,15700.00
Ny iPhone 15 Pro Max 512GB Black Titanium,16000,https://www.finn.no/bap/forsale/ad.html?finnkode=370092321,Pro Max,512GB,9500.00,8000.00
iPhone 16 pro Max 256 g,15500,https://www.finn.no/recommerce/forsale/item/374746574,Pro Max,Unknown,19125.00,19250.00
iPhone 15 Pro Max 256GB,15500,https://www.finn.no/bap/forsale/ad.html?finnkode=372604231,Pro Max,256GB,12641.51,12500.00
iPhone 16 Pro,15400,https://www.finn.no/bap/forsale/ad.html?finnkode=372235183,Pro,Unknown,15923.62,15700.00
iPhone 15 Pro Max 256GB White Titanium (Utstillingsmodell),15290,https://www.finn.no/bap/webstore/ad.html?finnkode=372369288,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB White Titanium - Utstillingsmodell,15290,https://www.finn.no/bap/webstore/ad.html?finnkode=372103165,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB Natural Titanium - Utstillingsmodell,15290,https://www.finn.no/bap/webstore/ad.html?finnkode=372103086,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB Blue Titanium - Utstillingsmodell,15290,https://www.finn.no/bap/webstore/ad.html?finnkode=372102984,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB Blue Titanium - Utstillingsmodell,15290,https://www.finn.no/bap/webstore/ad.html?finnkode=372102895,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max,15045,https://www.finn.no/bap/forsale/ad.html?finnkode=370018537,Pro Max,Unknown,12800.44,13000.00
Strøken iPhone 15 Pro Max 256 GB,15000,https://www.finn.no/bap/forsale/ad.html?finnkode=370910249,Pro Max,256GB,10660.50,11500.00
iPhone 15 pro Max titanum,15000,https://www.finn.no/bap/forsale/ad.html?finnkode=369857823,Pro Max,Unknown,12800.44,13000.00
1.5 mnd gammel iPhone 15 pro Max 256GB,14999,https://www.finn.no/bap/forsale/ad.html?finnkode=371584676,Pro Max,256GB,14999.00,14999.00
iPhone 15 Pro Max 256GB Blue Titanium - Utstillingsmodell,14900,https://www.finn.no/bap/webstore/ad.html?finnkode=371292842,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB White Titanium - Utstillingsmodell,14900,https://www.finn.no/bap/webstore/ad.html?finnkode=371291859,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB Naturlig Titanium - Utstillingsmodell,14900,https://www.finn.no/bap/webstore/ad.html?finnkode=371291009,Pro Max,256GB,12641.51,12500.00
iPhone 16 Pro 128 GB sandfarget titan - Helt ny,14600,https://www.finn.no/bap/forsale/ad.html?finnkode=372213254,Pro,128GB,13374.75,13449.50
iPhone 16 Pro 256 GB Black Titanium,14599,https://www.finn.no/recommerce/forsale/item/374653136,Pro,256GB,14299.50,14299.50
Apple iPhone 16 Pro Max 256GB,,https://www.finn.no/recommerce/forsale/item/374245754,Pro Max,256GB,10660.50,11500.00
iPhone 15 Pro  256GB White Titanium - pluss iPhone 14 Pro Max 128gb,14500,https://www.finn.no/recommerce/forsale/item/373780146,Pro Max,256GB,12641.51,12500.00
ALT inkludert + iPhone 16 pro HER!,14500,https://www.finn.no/bap/forsale/ad.html?finnkode=373263645,Pro,Unknown,14500.00,14500.00
Bytte farge iPhone 16 Pro,14500,https://www.finn.no/bap/forsale/ad.html?finnkode=372255547,Pro,Unknown,14500.00,14500.00
iPhone 15 pro 256 gb,14500,https://www.finn.no/bap/forsale/ad.html?finnkode=372147506,Pro,256GB,10892.56,10500.00
iPhone 16 Pro sandfarget titan,14499,https://www.finn.no/recommerce/forsale/item/374763175,Pro,Unknown,15923.62,15700.00
Splitter ny iPhone 15 Pro Max 256GB - Naturlig Titan,14499,https://www.finn.no/recommerce/forsale/item/374504567,Pro Max,256GB,11849.75,11700.00
iPhone 16 PRO UÅPNET,14000,https://www.finn.no/recommerce/forsale/item/374811171,Pro,Unknown,15923.62,15700.00
iPhone 15 Pro Max i prikkfri stand,14000,https://www.finn.no/recommerce/forsale/item/374662954,Pro Max,Unknown,12800.44,13000.00
iPhone 16 PRO - 256gb,14000,https://www.finn.no/recommerce/forsale/item/374529118,Pro,256GB,14299.50,14299.50
iPhone 15 Pro Max Blue Titanium 512 GB,14000,https://www.finn.no/recommerce/forsale/item/374381255,Pro Max,512GB,13084.00,13500.00
iPhone 15 pro Max Blue Titanium 512 GB,14000,https://www.finn.no/recommerce/forsale/item/374341300,Pro Max,512GB,13084.00,13500.00
iPhone 15 pro Max,14000,https://www.finn.no/recommerce/forsale/item/374217861,Pro Max,Unknown,12800.44,13000.00
iPhone 14 Pro Max 1TB,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=373458507,Pro Max,Unknown,9129.35,8990.00
iPhone 16 Pro,14000,https://www.finn.no/recommerce/forsale/item/373436393,Pro,Unknown,15923.62,15700.00
iPhone 15 Pro 1TB,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=328455593,Pro,Unknown,10503.21,10495.00
iPhone 16 plus,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=372338260,Regular,Unknown,12397.50,12195.00
iPhone 15 Pro Max 256gb White Titanium,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=372193318,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 1tb,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=370829359,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro Max,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=371388069,Pro Max,Unknown,12800.44,13000.00
iPhone 16 Pro Max 256GB (sort titan),,https://www.finn.no/bap/forsale/ad.html?finnkode=370715933,Pro Max,256GB,16836.25,16500.00
iPhone 15 Pro Max 5G,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=370646163,Pro Max,Unknown,12800.44,13000.00
Brukt iPhone 14 Pro Max - 2 års garanti,9999,https://www.finn.no/bap/webstore/ad.html?finnkode=338230883,Pro Max,Unknown,9373.46,9749.50
iPhone 15 Pro (512GB Svart Titan),14000,https://www.finn.no/bap/forsale/ad.html?finnkode=370638257,Pro,512GB,12249.75,12499.50
iPhone 15 Pro Max - 256 GB - Svart Titan (Stellarsvart),14000,https://www.finn.no/bap/forsale/ad.html?finnkode=370443005,Pro Max,256GB,12641.51,12500.00
iPhone 15 pro Max (512gb),14000,https://www.finn.no/bap/forsale/ad.html?finnkode=370025807,Pro Max,512GB,13084.00,13500.00
Uåpnet iPhone 15 promax,14000,https://www.finn.no/bap/forsale/ad.html?finnkode=366962659,Pro,Unknown,8044.07,8125.00
iPhone 16 pro 128 gb sort uåpnet pakke med kvittering,13999,https://www.finn.no/recommerce/forsale/item/374782678,Pro,128GB,13374.75,13449.50
iPhone 15 PRO MAX 256GB HVIT,13999,https://www.finn.no/bap/forsale/ad.html?finnkode=371481428,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max Natural Titanium,13995,https://www.finn.no/bap/forsale/ad.html?finnkode=366128630,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro max 5G smarttelefon 256 GB Blå Titan,13900,https://www.finn.no/bap/forsale/ad.html?finnkode=370565395,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256GB Titan Hvit,13800,https://www.finn.no/bap/forsale/ad.html?finnkode=366226980,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max,13500,https://www.finn.no/recommerce/forsale/item/374681660,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pro max 1 tb,13500,https://www.finn.no/recommerce/forsale/item/373598228,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro Max,13500,https://www.finn.no/recommerce/forsale/item/373508959,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pro Max 256 GB nartulig titan,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=373225056,Pro Max,256GB,12641.51,12500.00
Helt ny iPhone 15 pro max 256 gb Midnight,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=373266649,Pro Max,256GB,11849.75,11700.00
iPhone 15 Pro Max,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=372623310,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro Max 512GB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=354982779,Pro Max,512GB,13084.00,13500.00
Apple iPhone 15 Pro Max 1TB (som ny!),13500,https://www.finn.no/bap/forsale/ad.html?finnkode=372092932,Pro Max,Unknown,9373.46,9749.50
iPhone 15 Pro Max - 256 gb - hvit titan,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=372022248,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 256 GB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=361372018,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro Max 512GB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=371858683,Pro Max,512GB,13084.00,13500.00
iPhone 15 Pro Max 512 GB ( Hvit ),13500,https://www.finn.no/bap/forsale/ad.html?finnkode=371763782,Pro Max,512GB,13084.00,13500.00
iPhone 15 pro max 256 GB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=371593442,Pro Max,256GB,12641.51,12500.00
Strøken iPhone 15 Pro Max 1 TB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=370444212,Pro Max,Unknown,9373.46,9749.50
iPhone 15 Pro 256GB,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=371494617,Pro,256GB,10892.56,10500.00
iPhone 15 Pro Max - 256GB Naturlig Titanium,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=370633337,Pro Max,256GB,12641.51,12500.00
iPhone 15 pro Max,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=370125856,Pro Max,Unknown,12800.44,13000.00
Ny iPhone 15 pro,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=369273780,Pro,Unknown,8044.07,8125.00
iPhone 15 Pro Max,13500,https://www.finn.no/bap/forsale/ad.html?finnkode=368377748,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro MaX 256GB Blå titan,13499,https://www.finn.no/bap/forsale/ad.html?finnkode=361188554,Pro Max,256GB,12641.51,12500.00
Uåpnet iPhone 15 pro max med kvittering,13300,https://www.finn.no/bap/forsale/ad.html?finnkode=373190887,Pro Max,Unknown,9373.46,9749.50
iPhone 15 Pro Max,13200,https://www.finn.no/bap/forsale/ad.html?finnkode=370535530,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pro Max,13000,https://www.finn.no/recommerce/forsale/item/374512993,Pro Max,Unknown,12800.44,13000.00
iPhone 15 Pro 256GB Naturlig Titan,13000,https://www.finn.no/recommerce/forsale/item/374436339,Pro,256GB,10892.56,10500.00
iPhone 15 Pro Max 5G smarttelefon 256GB Naturlig Titan,13000,https://www.finn.no/recommerce/forsale/item/374330745,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro 256GB,13000,https://www.finn.no/recommerce/forsale/item/374225718,Pro,256GB,10892.56,10500.00
iPhone 15 pro Max svart titan,13000,https://www.finn.no/recommerce/forsale/item/373956385,Pro Max,Unknown,12800.44,13000.00
iPhone 15Pro,13000,https://www.finn.no/bap/forsale/ad.html?finnkode=339005446,Pro,Unknown,13000.00,13000.00
iPhone 15 Pro Max 512GB Blå Titan,13000,https://www.finn.no/bap/forsale/ad.html?finnkode=373246623,Pro Max,512GB,13084.00,13500.00
iPhone 15 pro Max 256G i naturlig Titan,13000,https://www.finn.no/bap/forsale/ad.html?finnkode=373203337,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pro,13000,https://www.finn.no/bap/forsale/ad.html?finnkode=371720849,Pro,Unknown,10503.21,10495.00
